,f0,q1,q3,iqr,spectral_centroid,f0_standard_deviation,label
4391,203.47246339595821,177.41049602449263,205.2672581380976,27.856762113604958,1916.9182947513607,36.91336334058626,female
4392,230.29622515069013,213.7512897955881,242.70338969387177,28.952099898283677,1321.7467307424886,28.411938779560263,female
4393,167.56726953578695,154.89150702410393,178.43822457278117,23.546717548677236,998.8419066598746,15.104388194680674,female
4394,194.08352925992247,165.29253942136216,207.36884060406234,42.07630118270018,1068.8477630119485,36.47462239986383,female
4395,275.06571416113485,258.9950827682886,292.8215110305648,33.82642826227618,1537.0430789373258,40.00170918845678,female
4396,241.07015417970038,204.08500572708806,270.90557901435545,66.8205732872674,1719.12679062548,53.93493234268057,female
4397,218.07414983039104,185.53459343005701,254.5457022666062,69.0111088365492,1430.829815626675,43.309643829988936,female
4398,199.53377987585446,199.53377987585446,207.65234878997256,8.1185689141181,1851.6850852597483,18.12073940437251,female
4399,191.74316318366047,174.61411571650194,200.5789474828077,25.964831766305764,1388.4576701483497,22.932018493748565,female
4400,250.0100339721484,222.55627686642293,270.8517709358815,48.295494069458584,1952.9602667015108,37.8294119150431,female
4401,287.3582215636632,275.58617649730814,297.0769881570017,21.490811659693577,1870.3032163426196,29.51585793238672,female
4402,166.36394172617116,166.36394172617116,197.13312122062953,30.76917949445837,1989.6799172770982,43.91108229353118,female
4403,225.67364069833346,207.65234878997256,243.75379811020048,36.101449320227914,1329.7984711064032,24.074392388512532,female
4404,166.73019912427566,160.1218501126406,169.64319079487348,9.521340682232875,1457.8688364087539,10.018773180225416,female
4405,269.5968926273274,255.6500291307247,277.9854823000129,22.3354531692882,1152.1113359984658,28.575984073312995,female
4406,165.96846664774358,157.37105256787842,167.93753389701436,10.56648132913594,1918.7009041839317,14.893761202478185,female
4407,181.0085143888568,166.73160376016858,189.86967980755205,23.138076047383464,1791.9143293076029,29.773535696574694,female
4408,276.01828143608196,270.0717752314528,290.2917403700367,20.21996513858386,1445.3867740970113,20.507073494243024,female
